symbol,strike,expiration,calls-oi,puts-oi,calls-vol,puts-vol,flag,P/C
AAPL,175,6/18/2026,0,0,9,6,C,0.666666667
AAPL,177.5,1/19/2024,0,0,303,3901,P,12.87458746
AAPL,177.5,1/26/2024,0,0,0,0,C,0
AAPL,180,1/19/2024,0,0,1378,11024,P,8
AAPL,180,1/26/2024,0,0,889,1731,P,1.947131609
AAPL,180,2/2/2024,0,0,246,3088,P,12.55284553
AAPL,180,2/9/2024,0,0,48,1200,P,25
AAPL,180,2/16/2024,0,0,440,6367,P,14.47045455
AAPL,180,2/23/2024,0,0,90,93,P,1.033333333
AAPL,180,3/1/2024,0,0,0,0,C,0
AAPL,180,3/15/2024,0,0,353,562,P,1.592067989
AAPL,180,4/19/2024,0,0,121,419,P,3.462809917
AAPL,180,5/17/2024,0,0,32,54,P,1.6875
AAPL,180,6/21/2024,0,0,36,599,P,16.63888889
AAPL,180,7/19/2024,0,0,46,245,P,5.326086957
AAPL,180,8/16/2024,0,0,2,11,P,5.5
AAPL,180,9/20/2024,0,0,15,11,C,0.733333333
AAPL,180,12/20/2024,0,0,58,5,C,0.086206897
AAPL,180,1/17/2025,0,0,22,29,P,1.318181818
AAPL,180,6/20/2025,0,0,3,1,C,0.333333333
AAPL,180,9/19/2025,0,0,5,26,P,5.2
AAPL,180,12/19/2025,0,0,4,11,P,2.75
AAPL,180,1/16/2026,0,0,3,10,P,3.333333333
AAPL,180,6/18/2026,0,0,31,1,C,0.032258065
AAPL,182.5,1/19/2024,0,0,1918,9665,P,5.039103233
AAPL,182.5,1/26/2024,0,0,0,0,C,0
AAPL,185,1/19/2024,0,0,29750,21238,C,0.713882353
AAPL,185,1/26/2024,0,0,3632,6715,P,1.848843612
AAPL,185,2/2/2024,0,0,4757,483,C,0.101534581
AAPL,185,2/9/2024,0,0,765,673,C,0.879738562
AAPL,185,2/16/2024,0,0,1915,1381,C,0.721148825
AAPL,185,2/23/2024,0,0,2993,78,C,0.026060809
AAPL,185,3/1/2024,0,0,0,0,C,0
AAPL,185,3/15/2024,0,0,2167,1539,C,0.710198431
AAPL,185,4/19/2024,0,0,1766,2027,P,1.147791619
AAPL,185,5/17/2024,0,0,1292,1882,P,1.456656347
AAPL,185,6/21/2024,0,0,300,344,P,1.146666667
AAPL,185,7/19/2024,0,0,88,115,P,1.306818182
AAPL,185,8/16/2024,0,0,109,3,C,0.027522936
AAPL,185,9/20/2024,0,0,99,27,C,0.272727273
AAPL,185,12/20/2024,0,0,9,45,P,5
AAPL,185,1/17/2025,0,0,300,53,C,0.176666667
AAPL,185,6/20/2025,0,0,7,2,C,0.285714286
AAPL,185,9/19/2025,0,0,4,1,C,0.25
AAPL,185,12/19/2025,0,0,4,10,P,2.5
AAPL,185,1/16/2026,0,0,5,5,C,1
AAPL,185,6/18/2026,0,0,3,2,C,0.666666667
AAPL,187.5,1/19/2024,0,0,35045,6070,C,0.173205878
AAPL,187.5,1/26/2024,0,0,0,0,C,0
AAPL,190,1/19/2024,0,0,31778,2603,C,0.081912015
AAPL,190,1/26/2024,0,0,6694,258,C,0.038541978
AAPL,190,2/2/2024,0,0,1825,5608,P,3.072876712
AAPL,190,2/9/2024,0,0,4612,74,C,0.0160451
AAPL,190,2/16/2024,0,0,3171,579,C,0.182592242
AAPL,190,2/23/2024,0,0,394,33,C,0.083756345
AAPL,190,3/1/2024,0,0,0,0,C,0
AAPL,190,3/15/2024,0,0,3139,2123,C,0.676330041
AAPL,190,4/19/2024,0,0,730,1276,P,1.747945205
AAPL,190,5/17/2024,0,0,286,32,C,0.111888112
AAPL,190,6/21/2024,0,0,1624,1728,P,1.064039409
AAPL,190,7/19/2024,0,0,5,20,P,4
AAPL,190,8/16/2024,0,0,4,0,C,0
AAPL,190,9/20/2024,0,0,33,39,P,1.181818182
AAPL,190,12/20/2024,0,0,78,39,C,0.5
AAPL,190,1/17/2025,0,0,75,290,P,3.866666667
AAPL,190,6/20/2025,0,0,14,1,C,0.071428571
AAPL,190,9/19/2025,0,0,1,2,P,2
AAPL,190,12/19/2025,0,0,10,3,C,0.3
AAPL,190,1/16/2026,0,0,9,1,C,0.111111111
AAPL,190,6/18/2026,0,0,1,0,C,0
AAPL,192.5,1/19/2024,0,0,14800,253,C,0.017094595
AAPL,192.5,1/26/2024,0,0,0,0,C,0
AAPL,195,1/19/2024,0,0,12309,9060,C,0.736046795
AAPL,195,1/26/2024,0,0,5073,50,C,0.009856101
AAPL,195,2/2/2024,0,0,1347,73,C,0.054194506
AAPL,195,2/9/2024,0,0,564,4,C,0.007092199
AAPL,195,2/16/2024,0,0,3796,99,C,0.026080084
AAPL,195,2/23/2024,0,0,235,1,C,0.004255319
AAPL,195,3/1/2024,0,0,0,0,C,0
AAPL,195,3/15/2024,0,0,2534,11,C,0.004340963
AAPL,195,4/19/2024,0,0,524,38,C,0.072519084
AAPL,195,5/17/2024,0,0,41,188,P,4.585365854
AAPL,195,6/21/2024,0,0,74,72,C,0.972972973
AAPL,195,7/19/2024,0,0,4,20,P,5
AAPL,195,8/16/2024,0,0,6,19,P,3.166666667
AAPL,195,9/20/2024,0,0,15,8,C,0.533333333
AAPL,195,12/20/2024,0,0,125,42,C,0.336
AAPL,195,1/17/2025,0,0,644,290,C,0.450310559
AAPL,195,6/20/2025,0,0,1,11,P,11
AAPL,195,9/19/2025,0,0,11,1,C,0.090909091
AAPL,195,12/19/2025,0,0,3,2,C,0.666666667
AAPL,195,1/16/2026,0,0,7,3,C,0.428571429
AAPL,195,6/18/2026,0,,3,,C,0
AAPL,197.5,1/19/2024,0,0,2413,3050,P,1.263986738
AAPL,197.5,1/26/2024,0,0,0,0,C,0
AAPL,200,1/19/2024,0,0,4064,13315,P,3.27632874
AAPL,200,1/26/2024,0,0,3104,221,C,0.071198454
AAPL,200,2/2/2024,0,0,1113,1,C,0.000898473
AAPL,200,2/9/2024,0,0,880,12,C,0.013636364
AAPL,200,2/16/2024,0,0,3243,37,C,0.011409189
AAPL,200,2/23/2024,0,0,3161,0,C,0
AAPL,200,3/1/2024,0,,0,,C,0
AAPL,200,3/15/2024,0,0,3652,107,C,0.029299014
AAPL,200,4/19/2024,0,0,521,15,C,0.028790787
AAPL,200,5/17/2024,0,0,123,13,C,0.105691057
AAPL,200,6/21/2024,0,0,1478,11,C,0.00744249
AAPL,200,7/19/2024,0,0,352,2,C,0.005681818
AAPL,200,8/16/2024,0,0,23,0,C,0
AAPL,200,9/20/2024,0,0,133,13,C,0.097744361
AAPL,200,12/20/2024,0,0,58,4,C,0.068965517
AAPL,200,1/17/2025,0,0,177,3,C,0.016949153
AAPL,200,6/20/2025,0,0,67,12,C,0.179104478
AAPL,200,9/19/2025,0,0,1,4,P,4
AAPL,200,12/19/2025,0,0,16,1,C,0.0625
AAPL,200,1/16/2026,0,0,18,2,C,0.111111111
AAPL,200,6/18/2026,0,0,5,1,C,0.2
AAPL,202.5,1/19/2024,0,0,74,16,C,0.216216216
AAPL,202.5,1/26/2024,0,,0,,C,0
AAPL,205,1/19/2024,0,0,532,681,P,1.280075188
AAPL,205,1/26/2024,0,0,556,19,C,0.034172662
AAPL,205,2/2/2024,0,0,455,1,C,0.002197802
AAPL,205,2/9/2024,0,0,125,0,C,0
AAPL,205,2/16/2024,0,0,635,1,C,0.001574803
AAPL,205,2/23/2024,0,0,19,0,C,0
AAPL,205,3/1/2024,0,,0,,C,0
AAPL,205,3/15/2024,0,0,3764,21,C,0.005579171
AAPL,205,4/19/2024,0,0,117,1,C,0.008547009
AAPL,205,5/17/2024,0,0,60,6,C,0.1
AAPL,205,6/21/2024,0,0,44,3,C,0.068181818
AAPL,205,7/19/2024,0,0,176,5,C,0.028409091
AAPL,205,8/16/2024,0,0,172,0,C,0
AAPL,205,9/20/2024,0,0,3,1,C,0.333333333
AAPL,205,12/20/2024,0,0,1454,2,C,0.001375516
AAPL,205,1/17/2025,0,0,25,2,C,0.08
AAPL,205,6/20/2025,0,0,57,2,C,0.035087719
AAPL,205,9/19/2025,0,0,3,1,C,0.333333333
AAPL,205,12/19/2025,0,0,1,3,P,3
AAPL,205,1/16/2026,0,0,15,3,C,0.2
AAPL,205,6/18/2026,0,,7,,C,0
AAPL,207.5,1/19/2024,0,0,7,7,C,1
AAPL,207.5,1/26/2024,0,,0,,C,0
AAPL,210,1/19/2024,0,0,69,85,P,1.231884058
AAPL,210,1/26/2024,0,0,77,1,C,0.012987013
AAPL,210,2/2/2024,0,0,137,2,C,0.01459854
AAPL,210,2/9/2024,0,0,61,0,C,0
AAPL,210,2/16/2024,0,0,1133,660,C,0.582524272
AAPL,210,2/23/2024,0,0,129,0,C,0
AAPL,210,3/1/2024,0,0,0,0,C,0
AAPL,210,3/15/2024,0,0,2943,1,C,0.000339789
AAPL,210,4/19/2024,0,0,209,2,C,0.009569378
AAPL,210,5/17/2024,0,0,120,1,C,0.008333333
AAPL,210,6/21/2024,0,0,66,2,C,0.03030303
AAPL,210,7/19/2024,0,0,227,1,C,0.004405286
AAPL,210,8/16/2024,0,,102,,C,0
AAPL,210,9/20/2024,0,0,4,75,P,18.75
AAPL,210,12/20/2024,0,0,51,47,C,0.921568627
AAPL,210,1/17/2025,0,0,43,45,P,1.046511628
AAPL,210,6/20/2025,0,0,9,2,C,0.222222222
AAPL,210,9/19/2025,0,0,1,2,P,2
AAPL,210,12/19/2025,0,0,1,27,P,27
AAPL,210,1/16/2026,0,0,13,4,C,0.307692308
AAPL,210,6/18/2026,0,,126,,C,0
AAPL,212.5,1/19/2024,0,,5,,C,0
AAPL,212.5,1/26/2024,0,,0,,C,0
AAPL,215,1/19/2024,0,0,7,12,P,1.714285714
AAPL,215,1/26/2024,0,0,120,3,C,0.025
AAPL,215,2/2/2024,0,0,162,1,C,0.00617284
AAPL,215,2/9/2024,0,,182,,C,0
AAPL,215,2/16/2024,0,0,578,3,C,0.005190311
AAPL,215,2/23/2024,0,,60,,C,0
AAPL,215,3/1/2024,0,,0,,C,0
AAPL,215,3/15/2024,0,0,2153,2,C,0.000928936
AAPL,215,4/19/2024,0,0,22,7,C,0.318181818
AAPL,215,5/17/2024,0,0,28,0,C,0
AAPL,215,6/21/2024,0,0,98,2,C,0.020408163
AAPL,215,7/19/2024,0,0,153,2,C,0.013071895
AAPL,215,8/16/2024,0,,198,,C,0
AAPL,215,9/20/2024,0,0,54,2,C,0.037037037
AAPL,215,12/20/2024,0,0,2,1,C,0.5
AAPL,215,1/17/2025,0,0,18,3,C,0.166666667
AAPL,215,6/20/2025,0,0,10,2,C,0.2
AAPL,215,9/19/2025,0,0,19,1,C,0.052631579
AAPL,215,12/19/2025,0,0,9,1,C,0.111111111
AAPL,215,1/16/2026,0,0,11,2,C,0.181818182
AAPL,215,6/18/2026,0,0,4,1,C,0.25
AAPL,217.5,1/19/2024,0,,21,,C,0
AAPL,220,1/19/2024,0,0,67,6,C,0.089552239
AAPL,220,1/26/2024,0,0,25,3,C,0.12
AAPL,220,2/2/2024,0,,35,,C,0
AAPL,220,2/9/2024,0,,29,,C,0
AAPL,220,2/16/2024,0,0,143,9,C,0.062937063
AAPL,220,2/23/2024,0,,9,,C,0
AAPL,220,3/1/2024,0,,0,,C,0
AAPL,220,3/15/2024,0,0,699,1,C,0.001430615
AAPL,220,4/19/2024,0,0,139,1,C,0.007194245
AAPL,220,5/17/2024,0,0,11,0,C,0
AAPL,220,6/21/2024,0,0,61,54,C,0.885245902
AAPL,220,7/19/2024,0,0,70,1,C,0.014285714
AAPL,220,8/16/2024,0,,50,,C,0
AAPL,220,9/20/2024,0,0,31,1,C,0.032258065
AAPL,220,12/20/2024,0,0,585,1,C,0.001709402
AAPL,220,1/17/2025,0,0,204,8,C,0.039215686
AAPL,220,6/20/2025,0,0,4,1,C,0.25
AAPL,220,9/19/2025,0,0,25,2,C,0.08
AAPL,220,12/19/2025,0,0,45,2,C,0.044444444
AAPL,220,1/16/2026,0,0,2,1,C,0.5
AAPL,220,6/18/2026,0,0,2,0,C,0
AAPL,222.5,1/19/2024,0,,6,,C,0
AAPL,225,1/19/2024,0,0,14,4361,P,311.5
AAPL,225,1/26/2024,0,0,5,0,C,0
AAPL,225,2/2/2024,0,,18,,C,0
AAPL,225,2/9/2024,0,,6,,C,0
AAPL,225,2/16/2024,0,0,161,3,C,0.01863354
AAPL,225,2/23/2024,0,0,0,0,C,0
AAPL,225,3/15/2024,0,0,15,2,C,0.133333333
AAPL,225,4/19/2024,0,0,75,1,C,0.013333333
AAPL,225,5/17/2024,0,0,11,5,C,0.454545455
AAPL,225,6/21/2024,0,0,121,2,C,0.016528926
AAPL,225,7/19/2024,0,0,12,1,C,0.083333333
AAPL,225,8/16/2024,0,,8,,C,0
AAPL,225,9/20/2024,0,1,32,6,C,0.1875
AAPL,225,12/20/2024,0,0,14,2,C,0.142857143
AAPL,225,1/17/2025,0,0,79,18,C,0.227848101
AAPL,225,6/20/2025,0,0,5,2,C,0.4
AAPL,225,9/19/2025,0,0,72,1,C,0.013888889
AAPL,225,12/19/2025,0,0,80,1,C,0.0125
AAPL,225,1/16/2026,0,0,1,1,C,1
AAPL,225,6/18/2026,0,0,10,2,C,0.2
AAPL,227.5,1/19/2024,0,,5,,C,0
AAPL,230,1/19/2024,0,0,20,5,C,0.25
AAPL,230,1/26/2024,0,,5,,C,0
AAPL,230,2/2/2024,0,,3,,C,0
AAPL,230,2/9/2024,0,,1,,C,0
AAPL,230,2/16/2024,0,0,14,6,C,0.428571429
AAPL,230,2/23/2024,0,,0,,C,0
AAPL,230,3/1/2024,0,,0,,C,0
AAPL,230,3/15/2024,0,0,6,1,C,0.166666667
AAPL,230,4/19/2024,0,0,2,4,P,2
AAPL,230,5/17/2024,0,,9,,C,0
AAPL,230,6/21/2024,0,0,86,1,C,0.011627907
AAPL,230,7/19/2024,0,0,3,1,C,0.333333333
AAPL,230,8/16/2024,0,,4,,C,0
AAPL,230,9/20/2024,0,0,21,2,C,0.095238095
AAPL,230,12/20/2024,0,0,5,5,C,1
AAPL,230,1/17/2025,0,0,95,10,C,0.105263158
AAPL,230,6/20/2025,0,0,4,20,P,5
AAPL,230,9/19/2025,0,0,2,2,C,1
AAPL,230,12/19/2025,0,0,1,122,P,122
AAPL,230,1/16/2026,0,0,2,1,C,0.5
AAPL,230,6/18/2026,0,0,1,2,P,2
AAPL,235,1/19/2024,0,0,2,2,C,1
AAPL,235,1/26/2024,0,,5,,C,0
AAPL,235,2/2/2024,0,,3,,C,0
AAPL,235,2/9/2024,0,,0,,C,0
AAPL,235,2/16/2024,0,0,2,36,P,18
AAPL,235,2/23/2024,0,,1,,C,0
AAPL,235,3/15/2024,0,0,6,1,C,0.166666667
AAPL,235,4/19/2024,0,0,1,0,C,0
AAPL,235,5/17/2024,0,,1,,C,0
AAPL,235,6/21/2024,0,0,1,6,P,6
AAPL,235,7/19/2024,0,,1,,C,0
AAPL,235,8/16/2024,0,,5,,C,0
AAPL,235,9/20/2024,0,0,1,8,P,8
AAPL,235,12/20/2024,0,0,5,5,C,1
AAPL,235,1/17/2025,0,0,1011,5,C,0.004945598
AAPL,235,6/20/2025,0,0,1,2,P,2
AAPL,235,9/19/2025,0,0,1,2,P,2
AAPL,235,12/19/2025,0,0,15,4,C,0.266666667
AAPL,235,1/16/2026,0,0,1,1,C,1
AAPL,235,6/18/2026,0,0,0,0,C,0
AAPL,240,1/19/2024,0,0,1,2,P,2
AAPL,240,1/26/2024,0,0,3,0,C,0
AAPL,240,2/2/2024,0,,1,,C,0
AAPL,240,2/9/2024,0,,0,,C,0
AAPL,240,2/16/2024,0,0,1,2,P,2
AAPL,240,2/23/2024,0,,0,,C,0
AAPL,240,3/15/2024,0,0,6,1,C,0.166666667
AAPL,240,4/19/2024,0,0,1,0,C,0
AAPL,240,5/17/2024,0,0,7,0,C,0
AAPL,240,6/21/2024,0,0,7,2,C,0.285714286
AAPL,240,7/19/2024,0,0,1,0,C,0
AAPL,240,8/16/2024,0,,35,,C,0
AAPL,240,9/20/2024,0,0,18,2,C,0.111111111
AAPL,240,12/20/2024,0,0,23,1,C,0.043478261
AAPL,240,1/17/2025,0,0,141,18,C,0.127659574
AAPL,240,6/20/2025,0,0,1,227,P,227
AAPL,240,9/19/2025,0,0,7,5,C,0.714285714
AAPL,240,12/19/2025,0,0,1,14,P,14
AAPL,240,1/16/2026,0,0,22,1,C,0.045454545
AAPL,240,6/18/2026,0,,2,,C,0
AAPL,245,1/19/2024,0,0,20,2,C,0.1
AAPL,245,1/26/2024,0,,1,,C,0
AAPL,245,2/2/2024,0,,12,,C,0
AAPL,245,2/9/2024,0,,0,,C,0
AAPL,245,2/16/2024,0,,510,,C,0
AAPL,245,3/15/2024,0,0,1,830,P,830
AAPL,245,4/19/2024,0,1,1,1,C,1
AAPL,245,5/17/2024,0,0,6,0,C,0
AAPL,245,6/21/2024,0,1,11,4,C,0.363636364
AAPL,245,7/19/2024,0,,60,,C,0
AAPL,245,8/16/2024,0,,0,,C,0
AAPL,245,9/20/2024,0,0,1,2,P,2
AAPL,245,12/20/2024,0,0,72,2,C,0.027777778
AAPL,245,1/17/2025,0,0,46,6,C,0.130434783
AAPL,245,6/20/2025,0,0,14,70,P,5
AAPL,245,9/19/2025,0,0,3,0,C,0
AAPL,245,12/19/2025,0,7,1,1,C,1
AAPL,245,1/16/2026,0,0,1,2,P,2
AAPL,245,6/18/2026,0,,4,,C,0
AAPL,250,1/19/2024,0,0,1,3,P,3
AAPL,250,1/26/2024,0,,1,,C,0
AAPL,250,2/2/2024,0,,72,,C,0
AAPL,250,2/16/2024,0,,2,,C,0
AAPL,250,3/15/2024,0,0,277,1,C,0.003610108
AAPL,250,4/19/2024,0,0,110,1,C,0.009090909
AAPL,250,5/17/2024,0,,1,,C,0
AAPL,250,6/21/2024,0,0,4,1,C,0.25
AAPL,250,7/19/2024,0,0,3,0,C,0
AAPL,250,8/16/2024,0,,0,,C,0
AAPL,250,9/20/2024,0,0,13,2,C,0.153846154
AAPL,250,12/20/2024,0,0,2,1,C,0.5
AAPL,250,1/17/2025,0,0,26,10,C,0.384615385
AAPL,250,6/20/2025,0,0,2,1,C,0.5
AAPL,250,9/19/2025,0,0,3,2,C,0.666666667
AAPL,250,12/19/2025,0,3,4,10,P,2.5
AAPL,250,1/16/2026,0,0,211,1,C,0.004739336
AAPL,250,6/18/2026,0,,1,,C,0
AAPL,255,1/19/2024,0,0,9,3,C,0.333333333
AAPL,255,1/26/2024,20,,0,,C,0
AAPL,255,2/2/2024,0,,10,,C,0
AAPL,255,2/16/2024,0,,10,,C,0
AAPL,255,3/15/2024,0,0,338,0,C,0
AAPL,255,4/19/2024,0,,15,,C,0
AAPL,255,5/17/2024,0,0,358,1,C,0.002793296
AAPL,255,6/21/2024,0,0,2,3,P,1.5
AAPL,255,7/19/2024,0,,5,,C,0
AAPL,255,9/20/2024,0,0,1,2,P,2
AAPL,255,12/20/2024,0,,2,,C,0
AAPL,255,1/17/2025,0,0,14,1,C,0.071428571
AAPL,255,9/19/2025,0,,2,,C,0
AAPL,255,1/16/2026,0,0,2,325,P,162.5
AAPL,255,6/18/2026,0,,1,,C,0
AAPL,260,1/19/2024,0,0,2,2,C,1
AAPL,260,2/16/2024,0,0,6,0,C,0
AAPL,260,3/15/2024,0,,1,,C,0
AAPL,260,4/19/2024,0,,10,,C,0
AAPL,260,5/17/2024,0,0,46,1,C,0.02173913
AAPL,260,6/21/2024,0,0,1,1,C,1
AAPL,260,7/19/2024,0,,60,,C,0
AAPL,260,8/16/2024,0,,0,,C,0
AAPL,260,9/20/2024,0,0,3,0,C,0
AAPL,260,12/20/2024,0,0,5,6,P,1.2
AAPL,260,1/17/2025,0,0,19,10,C,0.526315789
AAPL,260,6/20/2025,0,0,42,0,C,0
AAPL,260,9/19/2025,0,0,6,1,C,0.166666667
AAPL,260,12/19/2025,0,0,3,1,C,0.333333333
AAPL,260,1/16/2026,0,0,1,300,P,300
AAPL,260,6/18/2026,0,,1,,C,0
AAPL,265,1/19/2024,1427,0,19,2,C,0.105263158
AAPL,265,1/26/2024,0,0,125,0,C,0
AAPL,265,2/2/2024,0,0,1,0,C,0
AAPL,265,2/16/2024,0,0,10,1,C,0.1
AAPL,265,3/15/2024,0,,5,,C,0
AAPL,265,4/19/2024,0,,100,,C,0
AAPL,265,5/17/2024,0,,0,,C,0
AAPL,265,6/21/2024,0,0,19,8,C,0.421052632
AAPL,265,7/19/2024,0,,46,,C,0
AAPL,265,9/20/2024,0,0,3,4,P,1.333333333
AAPL,265,12/20/2024,0,0,2,1,C,0.5
AAPL,265,1/17/2025,0,0,2,1,C,0.5
AAPL,265,9/19/2025,0,0,1,15,P,15
AAPL,265,1/16/2026,0,0,2,1,C,0.5
AAPL,265,6/18/2026,0,,0,,C,0
AAPL,270,1/19/2024,0,0,1,1,C,1
AAPL,270,2/16/2024,0,0,4,0,C,0
AAPL,270,3/15/2024,0,0,4,2,C,0.5
AAPL,270,4/19/2024,0,,500,,C,0
AAPL,270,5/17/2024,0,0,1,0,C,0
AAPL,270,6/21/2024,0,0,2,2,C,1
AAPL,270,7/19/2024,0,,10,,C,0
AAPL,270,8/16/2024,0,,6,,C,0
AAPL,270,9/20/2024,0,0,15,2,C,0.133333333
AAPL,270,12/20/2024,0,0,1,2,P,2
AAPL,270,1/17/2025,0,0,3,1,C,0.333333333
AAPL,270,6/20/2025,0,0,1,2,P,2
AAPL,270,9/19/2025,0,0,1,0,C,0
AAPL,270,12/19/2025,0,0,1,2,P,2
AAPL,270,1/16/2026,0,0,2,1,C,0.5
AAPL,270,6/18/2026,0,,0,,C,0
AAPL,275,1/19/2024,1979,0,50,8,C,0.16
AAPL,275,2/16/2024,0,,25,,C,0
AAPL,275,3/15/2024,0,0,3,0,C,0
AAPL,275,4/19/2024,0,,1,,C,0
AAPL,275,5/17/2024,0,,5,,C,0
AAPL,275,6/21/2024,0,0,30,2,C,0.066666667
AAPL,275,7/19/2024,0,,4,,C,0
AAPL,275,12/20/2024,0,,60,,C,0
AAPL,275,1/17/2025,0,0,1,2,P,2
AAPL,275,9/19/2025,4,,1,,C,0
AAPL,275,1/16/2026,0,0,2,320,P,160
AAPL,275,6/18/2026,0,,8,,C,0
AAPL,280,1/19/2024,2057,0,2,4,P,2
AAPL,280,2/16/2024,0,,25,,C,0
AAPL,280,3/15/2024,0,0,7,0,C,0
AAPL,280,4/19/2024,0,0,120,2,C,0.016666667
AAPL,280,5/17/2024,0,,1,,C,0
AAPL,280,6/21/2024,0,0,110,3,C,0.027272727
AAPL,280,7/19/2024,0,,10,,C,0
AAPL,280,9/20/2024,0,0,10,2,C,0.2
AAPL,280,12/20/2024,0,0,1,0,C,0
AAPL,280,1/17/2025,0,0,95,1,C,0.010526316
AAPL,280,6/20/2025,0,0,2,5,P,2.5
AAPL,280,9/19/2025,0,0,1,0,C,0
AAPL,280,12/19/2025,0,0,1,1,C,1
AAPL,280,1/16/2026,0,0,5,1,C,0.2
AAPL,280,6/18/2026,0,,1,,C,0
AAPL,285,1/19/2024,0,0,3,3,C,1
AAPL,285,2/16/2024,0,,5,,C,0
AAPL,285,3/15/2024,0,0,27,3,C,0.111111111
AAPL,285,4/19/2024,0,,1,,C,0
AAPL,285,6/21/2024,0,,26,,C,0
AAPL,285,7/19/2024,0,,1,,C,0
AAPL,285,12/20/2024,0,,8,,C,0
AAPL,285,1/17/2025,0,0,4,2,C,0.5
AAPL,285,9/19/2025,1,,1,,C,0
AAPL,285,1/16/2026,0,0,4,0,C,0
AAPL,285,6/18/2026,0,,0,,C,0
AAPL,290,1/19/2024,0,0,10,1,C,0.1
AAPL,290,2/16/2024,104,,70,,C,0
AAPL,290,3/15/2024,0,,1,,C,0
AAPL,290,4/19/2024,0,,200,,C,0
AAPL,290,5/17/2024,0,,33,,C,0
AAPL,290,6/21/2024,0,0,1,1,C,1
AAPL,290,7/19/2024,0,,50,,C,0
AAPL,290,9/20/2024,0,0,4,0,C,0
AAPL,290,12/20/2024,0,,1,,C,0
AAPL,290,1/17/2025,0,0,1,1,C,1
AAPL,290,6/20/2025,0,0,15,0,C,0
AAPL,290,9/19/2025,0,,26,,C,0
AAPL,290,12/19/2025,0,0,2,1,C,0.5
AAPL,290,1/16/2026,0,0,15,1,C,0.066666667
AAPL,290,6/18/2026,0,,3,,C,0
AAPL,295,2/16/2024,925,,1,,C,0
AAPL,295,4/19/2024,0,,32,,C,0
AAPL,295,5/17/2024,0,,0,,C,0
AAPL,295,7/19/2024,0,,225,,C,0
AAPL,295,12/20/2024,0,,1,,C,0
AAPL,295,9/19/2025,0,,3,,C,0
AAPL,300,1/19/2024,0,0,1,1,C,1
AAPL,300,2/16/2024,76,0,4,0,C,0
AAPL,300,3/15/2024,0,0,5,50,P,10
AAPL,300,4/19/2024,0,,55,,C,0
AAPL,300,6/21/2024,0,0,60,1,C,0.016666667
AAPL,300,7/19/2024,0,,3,,C,0
AAPL,300,9/20/2024,0,0,50,2,C,0.04
AAPL,300,12/20/2024,0,0,24,3,C,0.125
AAPL,300,1/17/2025,0,0,106,5,C,0.047169811
AAPL,300,6/20/2025,0,0,14,2,C,0.142857143
AAPL,300,9/19/2025,0,,1,,C,0
AAPL,300,12/19/2025,0,0,130,2,C,0.015384615
AAPL,300,1/16/2026,0,0,12,4,C,0.333333333
AAPL,300,6/18/2026,0,,2,,C,0
AAPL,305,2/16/2024,254,,88,,C,0
AAPL,305,12/20/2024,0,0,1,0,C,0
AAPL,305,9/19/2025,0,,40,,C,0
AAPL,310,1/19/2024,0,0,4,1,C,0.25
AAPL,310,2/16/2024,228,,26,,C,0
AAPL,310,3/15/2024,0,0,10,0,C,0
AAPL,310,6/21/2024,0,0,2,1,C,0.5
AAPL,310,8/16/2024,0,,0,,C,0
AAPL,310,9/20/2024,0,0,20,2,C,0.1
AAPL,310,12/20/2024,0,0,1,1,C,1
AAPL,310,1/17/2025,0,0,118,15,C,0.127118644
AAPL,310,6/20/2025,0,0,2,2,C,1
AAPL,310,9/19/2025,0,,10,,C,0
AAPL,310,12/19/2025,0,0,17,2,C,0.117647059
AAPL,310,1/16/2026,0,0,27,10,C,0.37037037
AAPL,310,6/18/2026,0,0,228,0,C,0
AAPL,315,2/16/2024,285,0,23,0,C,0
AAPL,320,1/19/2024,0,0,4,10,P,2.5
AAPL,320,2/16/2024,3347,0,27,2,C,0.074074074
AAPL,320,6/21/2024,0,0,5,2,C,0.4
AAPL,330,8/16/2024,0,,0,,C,0
APPS,2.5,1/19/2024,0,206,8,10,P,1.25
APPS,2.5,3/15/2024,0,49,1,1,C,1
APPS,2.5,6/21/2024,0,0,3,2,C,0.666666667
APPS,2.5,1/17/2025,0,0,3,9,P,3
APPS,2.5,1/16/2026,0,0,1,1,C,1
APPS,3,1/26/2024,0,,0,,C,0
APPS,3,2/23/2024,,0,,0,C,0
APPS,4,1/26/2024,0,,8,,C,0
APPS,4,2/23/2024,,0,,20,P,#DIV/0!
APPS,5,1/19/2024,0,0,3,3,C,1
APPS,5,1/26/2024,0,0,1,22,P,22
APPS,5,2/2/2024,0,0,1,10,P,10
APPS,5,2/9/2024,,0,,3,P,#DIV/0!
APPS,5,2/16/2024,0,0,77,2,C,0.025974026
APPS,5,2/23/2024,,0,,1,P,#DIV/0!
APPS,5,3/15/2024,0,0,4,10,P,2.5
APPS,5,6/21/2024,0,0,1234,122,C,0.098865478
APPS,5,1/17/2025,0,0,12,10,C,0.833333333
APPS,5,1/16/2026,0,0,10,1,C,0.1
APPS,5.5,1/19/2024,0,0,12,66,P,5.5
APPS,5.5,1/26/2024,0,0,0,0,C,0
APPS,6,1/19/2024,0,0,258,102,C,0.395348837
APPS,6,1/26/2024,0,0,6,2,C,0.333333333
APPS,6,2/2/2024,0,0,0,1,P,#DIV/0!
